cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
15,Code,nsiac,0.94728,0.07,0.3812,0.7012,0.84,0.84,5.38,0.6367,0.0959,0.0534,1.8281,6.3e-05,1640.691,0.203019,0.947561,0.102456,0.0,13.314936637878418,False,0.7809,0.1985,0.0071,0.0135,0.6225,0.3812,0.0
16,Code,nsiac,0.83962,0.04625,0.3812,0.6871,0.86,0.86,5.36,0.6588,0.092,0.0478,1.7516,6.5e-05,1640.691,0.203107,0.948252,0.102463,0.0,13.522552490234375,False,0.5539,0.3734,0.0377,0.035,0.5988,0.3812,0.0
17,Code,nsiac,0.69363,0.025,0.3463,0.6565,0.8,0.8,4.78,0.6573,0.087,0.0515,1.7326,6.7e-05,1640.691,0.203227,0.94922,0.102468,0.0,13.381054878234863,False,0.7151,0.2569,0.0041,0.0239,0.5775,0.3463,0.0
18,Code,nsiac,0.73654,0.00875,0.3488,0.6369,0.76,0.76,5.12,0.6587,0.0905,0.0558,1.787,6.9e-05,1640.691,0.203284,0.949668,0.102472,0.0,12.805915832519531,False,0.3666,0.5283,0.0212,0.0839,0.5613,0.3488,0.0
19,Code,nsiac,0.62246,-0.01375,0.34,0.6465,0.82,0.82,4.8,0.6671,0.0905,0.0522,1.8177,7e-05,1640.691,0.203347,0.950152,0.102479,0.0,13.275479316711426,False,0.0807,0.7514,0.0388,0.1291,0.5387,0.34,0.0
20,Code,nsiac,0.96098,0.03125,0.3488,0.6614,0.8,0.8,5.06,0.6714,0.1061,0.0509,1.7996,7.2e-05,1640.691,0.20342,0.950761,0.102479,0.0,13.336023330688477,False,0.0683,0.836,0.0421,0.0535,0.5837,0.3488,0.0
21,MedicalMC,nsiac,0.86243,0.01062,0.3013,0.6752,0.96,0.96,4.82,0.7691,0.0564,0.0829,2.4199,7.3e-05,1640.691,0.2035,0.951378,0.102486,0.0,13.49081802368164,False,0.0573,0.8766,0.0428,0.0232,0.5675,0.355,0.3013
22,MedicalMC,nsiac,0.97963,0.01813,0.2737,0.6593,0.96,0.96,4.38,0.7519,0.0597,0.0998,2.4674,7.5e-05,1640.691,0.203572,0.951966,0.102489,0.0,13.972121238708496,False,0.0755,0.8786,0.0108,0.0351,0.5713,0.3663,0.2737
23,MedicalMC,nsiac,1.03622,0.01437,0.3038,0.6734,0.92,0.92,4.86,0.6443,0.0718,0.2069,2.5808,7.7e-05,1640.691,0.203644,0.952534,0.102493,0.0,13.31279182434082,False,0.0169,0.9151,0.0462,0.0218,0.5775,0.3525,0.3038
24,MedicalMC,nsiac,1.12117,0.02125,0.295,0.6854,0.96,0.96,4.72,0.7256,0.0658,0.1499,2.4479,8e-05,1640.691,0.203714,0.953096,0.102497,0.0,13.949301719665527,False,0.0477,0.8811,0.0465,0.0247,0.585,0.3588,0.295
25,MedicalMC,nsiac,1.36251,0.03125,0.3063,0.6519,0.98,0.98,4.9,0.7519,0.0566,0.0908,2.3217,8.1e-05,1640.691,0.203763,0.953476,0.102501,0.0,13.860547065734863,False,0.1913,0.7975,0.0039,0.0072,0.5725,0.3912,0.3063
26,MedicalMC,nsiac,1.47973,0.04625,0.3063,0.6865,0.92,0.92,4.9,0.7305,0.0403,0.1021,2.2776,8.3e-05,1640.691,0.203807,0.953821,0.102504,0.0,13.487370491027832,False,0.1101,0.8582,0.0167,0.015,0.5887,0.405,0.3063
27,MedicalMC,nsiac,1.63443,0.0525,0.3025,0.6603,0.92,0.92,4.82,0.7698,0.0537,0.0606,2.1347,8.4e-05,1640.691,0.203846,0.954121,0.102509,0.0,13.391501426696777,False,0.2872,0.6992,0.0021,0.0115,0.5775,0.4288,0.3025
28,MedicalMC,nsiac,1.74949,0.06,0.3113,0.6552,0.9,0.9,4.98,0.7255,0.0644,0.0615,1.9424,8.6e-05,1640.691,0.203879,0.95437,0.102512,0.0,13.570696830749512,False,0.2725,0.6884,0.008,0.0311,0.5962,0.425,0.3113
29,MedicalMC,nsiac,1.77623,0.05625,0.295,0.6673,0.96,0.96,4.72,0.7684,0.0468,0.0787,2.4135,8.7e-05,1640.691,0.203915,0.954649,0.102516,0.0,13.64282512664795,False,0.4611,0.4539,0.0197,0.0653,0.5962,0.4175,0.295
30,MedicalMC,nsiac,1.90943,0.04562,0.3063,0.6479,0.86,0.86,4.9,0.7836,0.0478,0.0642,2.3052,8.9e-05,1640.691,0.204755,0.961388,0.102559,0.0,13.715890884399414,False,0.8891,0.047,0.0281,0.0357,0.5725,0.42,0.3063
