cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
11,Code,nsiac,0.01104,0.035,0.3137,0.6735,0.88,0.88,4.48,0.4802,0.0872,0.1519,1.7076,6.4e-05,1945.441,0.300875,0.855294,0.145109,0.0,13.10172176361084,False,0.0832,0.7175,0.1552,0.0441,0.6262,0.3137,0.0
12,Code,nsiac,0.64735,0.0475,0.35,0.7288,0.96,0.96,5.1,0.5067,0.087,0.128,1.7033,6.6e-05,1945.441,0.301151,0.856483,0.145128,0.0,13.302471160888672,False,0.1265,0.7771,0.0227,0.0738,0.6388,0.35,0.0
13,Code,nsiac,0.41434,-0.0325,0.4075,0.7703,0.94,0.94,5.82,0.5364,0.0873,0.1055,1.6742,6.9e-05,1945.441,0.301405,0.857589,0.145144,0.0,12.504913330078125,False,0.0207,0.8618,0.0799,0.0376,0.5587,0.4075,0.0
14,Code,nsiac,0.69504,0.035,0.44,0.7894,0.96,0.96,6.4,0.5484,0.0868,0.0944,1.684,7.2e-05,1945.441,0.301645,0.858633,0.145157,0.0,12.359691619873047,False,0.0548,0.8184,0.0827,0.044,0.6262,0.44,0.0
15,Code,nsiac,0.77892,0.075,0.4163,0.7916,0.94,0.94,5.76,0.5387,0.0845,0.1116,1.6221,7.4e-05,1945.441,0.301802,0.859296,0.145173,0.0,12.56743335723877,False,0.2053,0.7736,0.0074,0.0137,0.6663,0.4163,0.0
16,Code,nsiac,0.6548,0.0375,0.395,0.7737,0.98,0.98,5.5,0.5412,0.0819,0.1065,1.5835,7.6e-05,1945.441,0.301945,0.859917,0.145181,0.0,12.872617721557617,False,0.046,0.8871,0.0354,0.0316,0.6288,0.395,0.0
17,Code,nsiac,0.88899,0.0675,0.4012,0.7641,0.98,0.98,5.72,0.5317,0.0819,0.1061,1.628,7.8e-05,1945.441,0.302059,0.860406,0.145189,0.0,13.205093383789062,False,0.0075,0.7406,0.0393,0.2127,0.6587,0.4012,0.0
18,Code,nsiac,1.14411,0.075,0.4688,0.8195,0.96,0.96,6.24,0.5496,0.0845,0.0893,1.5674,8e-05,1945.44,0.302172,0.860886,0.145199,0.0,12.533564567565918,False,0.0082,0.8113,0.0707,0.1097,0.6663,0.4688,0.0
19,Code,nsiac,1.07199,0.07625,0.485,0.8148,0.94,0.94,6.88,0.5443,0.0823,0.0883,1.6171,8.2e-05,1945.44,0.302313,0.861515,0.145204,0.0,12.175548553466797,False,0.0801,0.73,0.1479,0.042,0.6675,0.485,0.0
20,Code,nsiac,0.92271,0.06375,0.4525,0.7961,0.96,0.96,6.54,0.5521,0.0982,0.093,1.6023,8.4e-05,1945.44,0.302423,0.861982,0.145213,0.0,12.596994400024414,False,0.0885,0.7878,0.0545,0.0692,0.655,0.4525,0.0
21,MedicalMC,nsiac,0.73217,0.02125,0.3588,0.7693,0.96,0.96,5.74,0.6932,0.0556,0.0522,2.1459,8.7e-05,1945.44,0.304073,0.869398,0.145244,0.0,13.849418640136719,False,0.0926,0.7733,0.0869,0.0471,0.655,0.4313,0.3588
22,MedicalMC,nsiac,1.31475,0.04688,0.3887,0.7858,0.94,0.94,6.12,0.7007,0.0538,0.0317,1.6095,8.9e-05,1945.44,0.304322,0.870486,0.145257,0.0,13.490959167480469,False,0.1585,0.7289,0.0265,0.0861,0.675,0.4625,0.3887
23,MedicalMC,nsiac,1.0382,0.03125,0.3725,0.7504,0.96,0.96,5.96,0.6632,0.0897,0.0558,1.58,9.1e-05,1945.44,0.304578,0.871619,0.145266,0.0,13.825835227966309,False,0.0284,0.822,0.1017,0.0479,0.6675,0.4387,0.3725
24,MedicalMC,nsiac,1.32925,0.045,0.37,0.7413,0.98,0.98,5.92,0.7142,0.0555,0.0298,2.0289,9.4e-05,1945.44,0.30479,0.872557,0.145274,0.0,13.94469165802002,False,0.1215,0.6361,0.1582,0.0842,0.6675,0.4662,0.37
25,MedicalMC,nsiac,1.56993,0.05562,0.375,0.7469,0.96,0.96,5.98,0.7727,0.0506,0.0359,1.9337,9.6e-05,1945.44,0.305203,0.874357,0.145298,0.0,13.550919532775879,False,0.4738,0.4802,0.0161,0.0299,0.6787,0.4763,0.375
26,MedicalMC,nsiac,1.41694,0.04875,0.3775,0.7636,0.96,0.96,6.04,0.6748,0.0638,0.0889,1.9487,9.7e-05,1945.44,0.305299,0.874787,0.1453,0.0,13.660385131835938,False,0.1219,0.7042,0.0913,0.0826,0.6737,0.4675,0.3775
27,MedicalMC,nsiac,1.47802,0.03312,0.425,0.8057,0.98,0.98,6.76,0.6542,0.085,0.0621,1.8464,9.9e-05,1945.44,0.305386,0.875155,0.145308,0.0,13.436742782592773,False,0.0143,0.0718,0.0684,0.8456,0.675,0.435,0.425
28,MedicalMC,nsiac,1.51579,0.05375,0.4,0.7912,0.94,0.94,6.4,0.6952,0.0777,0.0526,1.882,0.000101,1945.44,0.305506,0.875694,0.14531,0.0,13.575825691223145,False,0.0182,0.4042,0.1232,0.4544,0.6725,0.4788,0.4
29,MedicalMC,nsiac,1.30791,0.0375,0.37,0.7584,0.96,0.96,5.92,0.6392,0.0818,0.0922,1.7948,0.000104,1945.44,0.305644,0.876293,0.145318,0.0,13.644052505493164,False,0.2865,0.0676,0.1841,0.4617,0.6875,0.4313,0.37
30,MedicalMC,nsiac,1.80761,0.04875,0.4037,0.7896,0.98,0.98,6.46,0.6468,0.0793,0.0742,1.815,0.000105,1945.44,0.305859,0.877231,0.14533,0.0,12.863110542297363,False,0.4027,0.0871,0.0983,0.4119,0.6663,0.475,0.4037
